Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000665918035','1000020410844280',frankenstein-inspired-kids-leggings,,,,,,,,,,3T,,,,,,62,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrq.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918035','1000020410844281',frankenstein-inspired-kids-leggings,,,,,,,,,,4T,,,,,,66,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrr.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918035','1000020410844282',frankenstein-inspired-kids-leggings,,,,,,,,,,5T,,,,,,70,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrs.jpeg,4,Frankenstein Inspired Kid's Leggings | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918035','1000020410844283',frankenstein-inspired-kids-leggings,,,,,,,,,,6,,,,,,76,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918035','1000020410844284',frankenstein-inspired-kids-leggings,,,,,,,,,,6X,,,,,,80,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918035','1000020410844285',frankenstein-inspired-kids-leggings,,,,,,,,,,7,,,,,,86,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtguxtaojygqAdmmrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918036','1000020410844286',rave-sound-wave-yoga-pants,Rave Sound Wave Yoga Pants,"<p>Dive into a kaleidoscope of color with our Rave Sound Wave Yoga Pants. This design captures the essence of vibrant energy, perfect for those who embrace bold expression and aren't afraid to stand out from the crowd. Wear them to channel positive vibes and make a statement wherever you go.</p>
<h2>Why You'll Love It</h2>
<ul>
  <li>Experience unrestricted movement with our 4-way stretch fabric.</li>
  <li>Enjoy a buttery-soft feel that's like a second skin.</li>
  <li>These yoga pants are squat-proof for confidence during any workout.</li>
  <li>Designed with a wide, comfortable waistband that stays in place.</li>
  <li>Our leggings are crafted from 82% polyester and 18% spandex for a perfect fit.</li>
  <li>The vivid print is fade-resistant, keeping your pants looking fresh.</li>
  <li>Perfect for yoga, running, or just lounging in style.</li>
  <li>Easy care: Machine wash cold, tumble dry low.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/rave-sound-wave-meggings"" style=""color: #00d1b5; text-decoration: underline;"">Rave Sound Wave Meggings</a></li>
  <li><a href=""/products/rave-sound-wave-yoga-shorts"" style=""color: #00d1b5; text-decoration: underline;"">Rave Sound Wave Yoga Shorts</a></li>
  <li><a href=""/products/rave-sound-wave-bike-shorts"" style=""color: #00d1b5; text-decoration: underline;"">Rave Sound Wave Bike Shorts</a></li>
</ul>

<!--rfx4-related-orphans-->
<p><strong>You may also like:</strong> <a href=""https://DAKOfits.com/products/psychedelic-candy-rave-yoga-shorts"">Psychedelic Candy Rave Yoga Shorts</a> · <a href=""https://DAKOfits.com/products/psychedelic-candy-rave-yoga-shorts-1"">Psychedelic Candy Rave Yoga Shorts</a> · <a href=""https://DAKOfits.com/products/psychedelic-candy-rave-yoga-shorts-2"">Psychedelic Candy Rave Yoga Shorts</a></p>
",DAKOfits,Yoga Pants,"active wear,activewear,blue,bright,bright blue,bright green,bright orange,bright pink,bright purple,bright red,bright yellow,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,edm,edm wear,fitness,fitness leggings,green,gym,gym / workout,gymwear,high waisted,leggings,leggings sportswear,meditation,namaste,orange,pink,purple,rainbow,rave,rave wear,ravewear,red,sound,sound wave,soundwave,sport,sports,sports wear,sportswear,vibrant,white,yellow,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,yogi,yogis,zen,zen zen yoga,zen/yoga",TRUE,,,Size,XS,,,,,,145,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmzs.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmzr.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918036','1000020410844287',rave-sound-wave-yoga-pants,,,,,,,,,,S,,,,,,154,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmrz.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmzr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918036','1000020410844288',rave-sound-wave-yoga-pants,,,,,,,,,,M,,,,,,172,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmzq.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmzr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918036','1000020410844289',rave-sound-wave-yoga-pants,,,,,,,,,,L,,,,,,191,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmzr.jpeg,4,Rave Sound Wave Yoga Pants | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmzr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918036','1000020410844290',rave-sound-wave-yoga-pants,,,,,,,,,,XL,,,,,,222,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgxxtaojygqAdmmzr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918037','1000020410844250',colorful-sparkles-yoga-pants,Colorful Sparkles Yoga Pants,"<p>These Colorful Sparkles Yoga Pants explode with a rainbow of vibrant hues, creating a dazzling, eye-catching effect. From afar, the detailed print mimics the shimmer of real sequins. They're perfect for the woman who loves to add a touch of playful glamour to her active lifestyle.</p>
<h2>Why You'll Love It</h2>
<ul>
 <li>These yoga pants are squat-proof, so you can bend and stretch with confidence.</li>
 <li>Experience a buttery-soft feel against your skin for all-day comfort.</li>
 <li>Enjoy unrestricted movement with the 4-way stretch fabric.</li>
 <li>The wide waistband provides a secure and flattering fit.</li>
 <li>Made from 82% polyester and 18% spandex for a perfect balance of support and flexibility.</li>
 <li>The vibrant sparkle print will make you stand out from the crowd.</li>
 <li>Never lose their stretch, even after many washes.</li>
 <li>Easy care: machine wash cold and tumble dry low.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/colorful-sparkles-yoga-shorts"" style=""color: #00d1b5; text-decoration: underline;"">Colorful Sparkles Yoga Shorts</a></li>
  <li><a href=""/products/colorful-sparkles-meggings"" style=""color: #00d1b5; text-decoration: underline;"">Colorful Sparkles Meggings</a></li>
  <li><a href=""/products/colorful-sparkles-capris"" style=""color: #00d1b5; text-decoration: underline;"">Colorful Sparkles Capris</a></li>
</ul>

<!--rfx4-related-orphans-->
<p><strong>You may also like:</strong> <a href=""https://DAKOfits.com/products/colorful-sparkles-kids-leggings"">Colorful Sparkles Kid's Leggings</a></p>
",DAKOfits,Yoga Pants,"active wear,activewear,black,blue,bright,bright blue,bright green,bright orange,bright pink,bright purple,bright red,bright yellow,capri,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,fitness leggings,green,gym,gym / workout,gymwear,high waisted,leggings,leggings sportswear,ombre,pink,purple,rainbow,red,sequins,sparkles,sport,sports wear,sportswear,vibrant,white,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen zen yoga,zen/yoga",TRUE,,,Size,XS,,,,,,145,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbu.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbt.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918037','1000020410844251',colorful-sparkles-yoga-pants,,,,,,,,,,S,,,,,,154,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbr.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918037','1000020410844252',colorful-sparkles-yoga-pants,,,,,,,,,,M,,,,,,172,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbs.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918037','1000020410844253',colorful-sparkles-yoga-pants,,,,,,,,,,L,,,,,,191,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbt.jpeg,4,Colorful Sparkles Yoga Pants | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918037','1000020410844254',colorful-sparkles-yoga-pants,,,,,,,,,,XL,,,,,,222,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbtgCxtaojygqAdmmbt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918038','1000020410844274',white-black-mandala-yoga-capris,White & Black Mandala Yoga Capris,"<p>These White &amp; Black Mandala Yoga Capris feature a stunning and intricate geometric design in a classic black and white color scheme. Ideal for the woman who finds beauty in symmetry and peace in motion, these capris add a touch of mindful elegance to your activewear.</p>
<h2>Why You'll Love It</h2>
<ul>
  <li>Mid-calf length is perfect for warmer climates and studio workouts, showing off your ankles.</li>
  <li>Ideal for Pilates, barre, yoga, and other low-impact exercises.</li>
  <li>82% polyester, 18% spandex</li>
  <li>Squat-proof fabric offers maximum coverage and confidence.</li>
  <li>The cropped cut allows for a full range of motion and keeps you cool.</li>
  <li>Buttery-soft fabric feels like a second skin.</li>
  <li>Four-way stretch ensures maximum comfort and flexibility.</li>
  <li>Easy care: Machine wash cold, tumble dry low.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/white-black-mandala-sports-bra"" style=""color: #00d1b5; text-decoration: underline;"">White &amp; Black Mandala Sports Bra</a></li>
  <li><a href=""/products/white-black-mandala-yoga-shorts"" style=""color: #00d1b5; text-decoration: underline;"">White &amp; Black Mandala Yoga Shorts</a></li>
  <li><a href=""/products/white-black-mandala-capris"" style=""color: #00d1b5; text-decoration: underline;"">White &amp; Black Mandala Capris</a></li>
</ul>

<!--rfx4-related-orphans-->
<p><strong>You may also like:</strong> <a href=""https://DAKOfits.com/products/cross-mandala-yoga-shorts-3"">Cross Mandala Yoga Shorts</a></p>
",DAKOfits,Yoga Capris,"3/4,7/8,active wear,activewear,black,black & white,black and white,bright,capri,capri leggings,capris,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,fitness leggings,gym,gym / workout,gymwear,high waisted,leggings,leggings sportswear,mandala,mandala capris,mandala leggings,meditation,namaste,ornamental mandala,sport,sports,sports wear,sportswear,vibrant,white,white mandala,yoga,yoga capris,yoga leggings,yoga wear,yogaleggings,yogawear,yogi,yogis,zen,zen zen yoga,zen/yoga",TRUE,,,Size,XS,,,,,,119,shopbase,100,continue,manual,90.99,109.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmju.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmbx.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918038','1000020410844275',white-black-mandala-yoga-capris,,,,,,,,,,S,,,,,,130,shopbase,100,continue,manual,90.99,109.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmbx.jpeg,2,White & Black Mandala Yoga Capris | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmbx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918038','1000020410844276',white-black-mandala-yoga-capris,,,,,,,,,,M,,,,,,147,shopbase,100,continue,manual,90.99,109.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmbz.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmbx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918038','1000020410844277',white-black-mandala-yoga-capris,,,,,,,,,,L,,,,,,159,shopbase,100,continue,manual,90.99,109.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmjq.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmbx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918038','1000020410844278',white-black-mandala-yoga-capris,,,,,,,,,,XL,,,,,,181,shopbase,100,continue,manual,90.99,109.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthaxtaojygqAdmmbx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918039','1000020410844291',blue-metamorphosis-yoga-pants,Blue Metamorphosis Yoga Pants,"<p>The DAKOfits Blue Metamorphosis Yoga Pants are a wearable work of art. This vibrant print features a rainbow of colors, with a blue background accented by bright orange, pops of pink, soft greens, and light blue hues. These leggings are for the woman who embraces change and expresses her unique style.</p>

<h2>Why You'll Love It</h2>
<ul>
 <li>Experience a buttery-soft feel against your skin, like a second skin.</li>
 <li>Enjoy unrestricted movement with our squat-proof, four-way stretch fabric.</li>
 <li>The wide, comfortable waistband stays in place during any activity.</li>
<li>Made with 82% polyester and 18% spandex for a perfect balance of stretch and support.</li>
 <li>These yoga pants are designed to never lose their stretch, wash after wash.</li>
 <li>The vibrant print stays bold, wash after wash, without fading.</li>
 <li>Our fabric is not see-through, ensuring confidence in every pose.</li>
 <li>Easy care: Machine wash cold and tumble dry low.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/blue-metamorphosis-meggings"" style=""color: #00d1b5; text-decoration: underline;"">Blue Metamorphosis Meggings</a></li>
  <li><a href=""/products/blue-metamorphosis-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Blue Metamorphosis Leggings</a></li>
  <li><a href=""/products/blue-metamorphosis-youth-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Blue Metamorphosis Youth Leggings</a></li>
</ul>",DAKOfits,Yoga Pants,"active wear,activewear,black,blue,blue green,bright,bright blue,bright green,bright orange,bright pink,butterflies,butterfly,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,fitness leggings,green,gym,gym / workout,gymwear,high waisted,hot pink,leggings,leggings sportswear,light blue,meditation,namaste,ocean blue,orange,ornamental,pink,purple,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,zen,zen zen yoga,zen/yoga",TRUE,,,Size,XS,,,,,,145,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmrx.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmrt.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918039','1000020410844292',blue-metamorphosis-yoga-pants,,,,,,,,,,S,,,,,,154,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmrt.jpeg,2,Blue Metamorphosis Yoga Pants | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmrt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918039','1000020410844293',blue-metamorphosis-yoga-pants,,,,,,,,,,M,,,,,,172,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmru.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmrt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918039','1000020410844294',blue-metamorphosis-yoga-pants,,,,,,,,,,L,,,,,,191,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmrv.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmrt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918039','1000020410844295',blue-metamorphosis-yoga-pants,,,,,,,,,,XL,,,,,,222,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbthextaojygqAdmmrt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918040','1000020410844296',blue-and-white-infinity-yoga-pants,Blue and White Infinity Yoga Pants,"<p>Find your flow in our Blue and White Infinity Leggings. Featuring a captivating blend of bright blue and white hues intertwined with a crisp white infinity symbol, these leggings represent limitless potential and interconnectedness. Wear them as a reminder of your own strength, whether you're conquering a yoga class or navigating your day.</p>
<h2>Why You'll Love It</h2>
<ul>
  <li>Made with a buttery-soft fabric that feels like a second skin.</li>
  <li>Features a striking blue and white infinity design for a unique, eye-catching look.</li>
  <li>Squat-proof fabric ensures maximum coverage and confidence during any activity.</li>
  <li>Designed with 4-way stretch, allowing for a full range of motion during workouts or everyday wear.</li>
  <li>The wide, comfortable waistband stays in place, providing a secure and flattering fit.</li>
  <li>Perfect for yoga, running, or just lounging around in style.</li>
  <li>Easy care: Machine wash cold, tumble dry low.</li>
  <li>Fabric composition: 82% polyester, 18% spandex.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/blue-and-white-infinity-youth-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Blue and White Infinity Youth Leggings</a></li>
  <li><a href=""/products/blue-and-white-infinity-meggings"" style=""color: #00d1b5; text-decoration: underline;"">Blue and White Infinity Meggings</a></li>
  <li><a href=""/products/blue-and-white-infinity-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Blue and White Infinity Leggings</a></li>
</ul>
<h2>From the Blog</h2>
<ul>
<li><a href=""/blogs/news/best-plus-size-leggings-every-curvy-girl-should-own"" style=""color: #00d1b5; text-decoration: underline;"">Best Plus Size Leggings Every Curvy Girl Should Own</a></li>
<li><a href=""/blogs/news/the-best-leggings-for-work"" style=""color: #00d1b5; text-decoration: underline;"">8 Best Leggings For Work</a></li>
</ul>",DAKOfits,Yoga Pants,"active wear,activewear,blue,blue and white,bright,bright blue,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,electric blue,fitness,fitness leggings,gym,gym / workout,gymwear,high waisted,infinity,leggings,leggings sportswear,light blue,meditation,namaste,ocean blue,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga leggings,yoga pants,yoga wear,yogaleggings,yogapants,yogawear,yogi,yogis,zen,zen zen yoga,zen/yoga",TRUE,,,Size,XS,,,,,,145,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmnbt.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmmzv.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918040','1000020410844297',blue-and-white-infinity-yoga-pants,,,,,,,,,,S,,,,,,154,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmmzt.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918040','1000020410844298',blue-and-white-infinity-yoga-pants,,,,,,,,,,M,,,,,,172,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmmzu.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918040','1000020410844299',blue-and-white-infinity-yoga-pants,,,,,,,,,,L,,,,,,191,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmmzv.jpeg,4,Blue and White Infinity Yoga Pants | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmmzv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918040','1000020410844300',blue-and-white-infinity-yoga-pants,,,,,,,,,,XL,,,,,,222,shopbase,100,continue,manual,93.99,112.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjrgexdambqgaxdmnrvhextqmbugaxtaojygqAdmmzv.jpeg,lb,,0,,,,,,,,,0,0
