"Product Id","Handle","Title","Type","Theme","PriceMin","PriceMax","CompareAt","Sizes","Vendor","Published","Stock Status","Tags","PromoteStatus","PromotePhase"
"'1000000665912451'","pink-camo-sports-bra","Pink Camo Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,black,camo,camouflage,colorful,colorful vibrant,pink,pp_camo,sport,sport bra,sport bras,sports,sports bra,white","",""
"'1000000665913606'","pink-halftone-sports-bra","Pink Halftone Sports bra","Sports Bra","Uncategorized","64.99","64.99","77.99","White/Black","DAKOfits","TRUE","","activewear,colorful,colorful vibrant,halftone,pink,sport,sport bra,sports,sports bra,vibrant,white","",""
"'1000000665923465'","pisces-celestial-sports-bra","Pisces Celestial Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,astrology,celestial,constellation,dakofits,gold,high impact sports bra,navy blue,pisces,pisces sports bra,sports bra,star map,teal,white,women's sports bra,yoga bra,zodiac","",""
"'1000000666153060'","psychedelic-blacklight-sports-bra","Psychedelic Blacklight Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,australia,blacklight,electric,festival fashion,fitness apparel,dakofits,gym wear,neon,psychedelic,rave wear,sports bra,vibrant,women's activewear,women's sports bra,workout bra,yoga bra","",""
"'1000000666153097'","psychedelic-candy-rave-sports-bra","Psychedelic Candy Rave Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","","",""
"'1000000666153345'","psychedelic-chrome-spectrum-sports-bra","Psychedelic Chrome Spectrum Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,australia,bold print,chrome,colourful,fitness apparel,dakofits,gym wear,high impact,medium support,neon,psychedelic,running bra,spectrum,sports bra,women's activewear,yoga bra","",""
"'1000000666153039'","psychedelic-infrared-sports-bra","Psychedelic Infrared Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,bold print,colourful sports bra,festival style,fitness apparel,dakofits,gym wear,high impact,infrared,neon,psychedelic,running bra,sports bra,vibrant,women's activewear,workout gear,yoga bra","",""
"'1000000666153273'","psychedelic-lemon-zap-sports-bra","Psychedelic Lemon Zap Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,bold print,cyan,fitness,dakofits,green,gym wear,lemon,lime,neon,psychedelic,sports bra,vibrant,women's activewear,women's sports bra,workout,yellow,yoga","",""
"'1000000666153281'","psychedelic-magma-core-sports-bra","Psychedelic Magma Core Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,bold print,core,fitness apparel,dakofits,gym wear,high impact,magma,neon,psychedelic,running bra,sports bra,statement piece,women's activewear,women's sports bra,workout gear,yoga bra","",""
"'1000000666153378'","psychedelic-mint-warp-sports-bra","Psychedelic Mint Warp Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,comfortable sports bra,festival style,fitness apparel,dakofits,gym wear,mint sports bra,neon sports bra,psychedelic,psychedelic sports bra,running bra,seamless bra,sports bra,sports bra top,stylish sports bra,women's activewear,workout bra,yoga bra","",""
"'1000000665912511'","psychedelic-neon-paint-sports-bra","Psychedelic Neon Paint Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,black,blue,bright,colorful,colorful vibrant,edm,edm wear,neon,paint,pink,psychedelic,sport,sport bra,sport bras,sports,sports bra,vibrant","",""
"'1000000666153186'","psychedelic-neon-rainbow-burst-sports-bra","Psychedelic Neon Rainbow Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","all-over print,all-over print sports bra,australian activewear,festival wear,dakofits,gym wear,high impact sports bra,low impact sports bra,neon activewear,neon sports bra,psychedelic,psychedelic activewear,rainbow activewear,rainbow sports bra,running bra,sports bra,women's activewear,women's sports bra,workout bra,yoga bra","",""
"'1000000665912497'","psychedelic-rave-sports-bra","Psychedelic Neon Sports bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,bright,colorful,colorful vibrant,edm,edm wear,green,psychedelic,rave,sport,sport bra,sports,sports bra,vibrant","",""
"'1000000666153355'","psychedelic-northern-lights-sports-bra","Psychedelic Northern Lights Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,colourful,festival wear,fitness apparel,dakofits,gym wear,high impact sports bra,low impact sports bra,neon,northern lights,psychedelic,running bra,sports bra,training bra,vibrant,women's activewear,women's sports bra,yoga bra","",""
"'1000000666153333'","psychedelic-plasma-core-sports-bra","Psychedelic Plasma Core Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,core sports bra,festival wear,fitness apparel,dakofits,gym bra,high impact sports bra,low impact sports bra,neon sports bra,plasma sports bra,psychedelic,psychedelic sports bra,rave wear,running bra,sports bra,women's activewear,workout bra,yoga bra","",""
"'1000000666153280'","psychedelic-solar-flare-sports-bra","Psychedelic Solar Flare Sports Bra","Sports Bra","Uncategorized","93.99","93.99","112.79","Black/White","DAKOfits","TRUE","","activewear,all-over print,bold print,festival wear,fitness apparel,dakofits,geometric print,gym wear,neon sports bra,psychedelic,psychedelic sports bra,running bra,solar flare,sports bra,vibrant colours,women's activewear,workout bra,yoga bra","",""
"'1000000666153258'","psychedelic-starburst-prism-sports-bra","Psychedelic Starburst Prism Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,colorful,fitness apparel,dakofits,gym wear,high impact sports bra,low impact sports bra,neon,prism,psychedelic,running bra,sports bra,starburst,vibrant,women's activewear,workout clothes,yoga bra","",""
"'1000000666153290'","psychedelic-supernova-sports-bra","Psychedelic Supernova Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,colourful,festival fashion,fitness apparel,dakofits,gym wear,high impact,neon,psychedelic,sports bra,sports top,supernova,training bra,women's activewear,workout gear,yoga bra","",""
"'1000000665923323'","psychedelic-tropical-laser-sports-bra","Psychedelic Tropical Laser Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all over print,australia,bold print,dakofits,gym bra,laser print,neon colours,psychedelic,psychedelic sports bra,running bra,sports bra,tropical sports bra,women's activewear,workout clothes,yoga bra","",""
"'1000000666153366'","psychedelic-vaporwave-dream-sports-bra","Psychedelic Vaporwave Dream Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,comfortable sports bra,crop top,festival wear,dakofits,gym bra,high impact sports bra,low impact sports bra,neon,psychedelic,psychedelic sports bra,rave wear,running bra,sleeveless top,sports bra,supportive sports bra,vaporwave,women's activewear,workout top,yoga bra","",""
"'1000000665912302'","purple-camo-sports-bra","Purple Camo Sports bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,black,camo,camouflage,colorful,colorful vibrant,pp_camo,purple,sport,sport bra,sport bras,sports,sports bra,white","",""
"'1000000665917683'","purple-honeycomb-carbon-sports-bra","Purple Honeycomb Carbon Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","","",""
"'1000000665912295'","purple-smoke-sports-bra","Purple Smoke Sports bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,black,colorful,colorful vibrant,fierce,little,pink,purple,smoke,sport,sport bra,sport bras,sports,sports bra","",""
"'1000000665912364'","queen-of-hearts-sports-bra","Queen of Hearts Sports bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,black,cards,colorful,colorful vibrant,hearts,queen,queen of hearts,sport,sport bra,sport bras,sports,sports bra","",""
"'1000000665912531'","realistic-denim-sports-bra","Realistic Denim Sports bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,black,dark blue,denim,jeans,jeans sport bra,realistic,realjeansupsell,sport,sport bra,sports,sports bra","",""
"'1000000665923289'","arabic-watercolour-ruby-gold-sports-bra","Ruby Gold Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,arabic,arabic pattern,fitness apparel,dakofits,dakofits sports bra,geometric sports bra,gold sports bra,gym bra,printed sports bra,ruby sports bra,sports bra,training bra,women's activewear,womens sports bra,workout bra,yoga bra","",""
"'1000000665912602'","russian-matryoshka-doll-sports-bra","Russian Matryoshka Doll Sports bra","Sports Bra","Uncategorized","64.99","64.99","77.99","White/Black","DAKOfits","TRUE","","activewear,colorful,colorful vibrant,matryoshka doll,pink,russia,russian,sport,sport bra,sport bras,sports,sports bra,vibrant","",""
"'1000000665923123'","scorpio-celestial-sports-bra","Scorpio Celestial Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,astrology,celestial,constellation,fitness apparel,dakofits,gold sports bra,gym wear,high impact sports bra,red sports bra,scorpio,sports bra,star map,women's activewear,women's sports bra,workout gear,yoga bra,zodiac","",""
"'1000000665913609'","softball-stitches-sports-bra","Softball Stitches Sports bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,ball,bright,colorful,colorful vibrant,red,softball,sport,sport bra,sports,stitches,vibrant,yellow","",""
"'1000000665923441'","stained-glass-cathedral-sports-bra","Stained Glass Cathedral Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,blue sports bra,comfortable sports bra,faith,fitness apparel,dakofits,geometric,gold sports bra,gym bra,ivory sports bra,purple sports bra,red sports bra,running bra,sports bra,stained glass,supportive sports bra,women's activewear,workout clothes,yoga bra","",""
"'1000000665923467'","star-of-bethlehem-geometric-sports-bra","Star of Bethlehem Geometric Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,australia,blue,celestial,faith,fitness apparel,dakofits,geometric,gold,gym bra,ivory,printed sports bra,running bra,sports bra,star of bethlehem,womens activewear,womens sports bra,workout bra,yoga bra","",""
"'1000000665923273'","arabic-watercolour-sunset-blaze-sports-bra","Sunset Blaze Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","abstract,activewear,all over print,arabic,dakofits,geometric,gym bra,orange,printed sports bra,red,running bra,sports bra,sunset,sunset blaze,womens activewear,womens sports bra,workout bra,yellow,yoga bra","",""
"'1000000666337230'","tarot-card-major-arcana-sports-bra","Tarot Card Major Arcana Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,esoteric,dakofits,gold,gym bra,indigo,major arcana,parchment,printed sports bra,running bra,sports bra,tarot,tarot card sports bra,unique sports bra,women's activewear,women's sports bra,yoga bra","",""
"'1000000665913640'","tie-dye-sports-bra","Tie Dye Swirl Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,blue,colorful,colorful vibrant,edm,edm wear,green,hippie,hippy,pink,purple,sport,sport bra,sport bras,sports,sports bra,tie,tie dye,vibrant,yellow,yoga","",""
"'1000000665923031'","arabic-watercolour-tropical-punch-sports-bra","Tropical Punch Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all over print,arabic,arabic print,fitness apparel,dakofits,geometric sports bra,gym wear,printed sports bra,running bra,sports bra,training bra,tropical punch,tropical sports bra,women's activewear,workout bra,yoga bra","",""
"'1000000666153068'","vibrant-dinosaur-stomp-sports-bra","Vibrant Dinosaur Stomp Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,animals,cartoon dinosaurs,dinosaur print,dinosaur sports bra,fitness apparel,fun sports bra,dakofits,gym wear,patterned sports bra,reptile print,sports bra,vibrant sports bra,women's sports bra,yoga bra","",""
"'1000000666153356'","vibrant-frog-pond-sports-bra","Vibrant Frog Pond Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,animals,australian design,cartoon frog,colorful sports bra,fitness apparel,frog pond,frog sports bra,dakofits,gym bra,printed sports bra,running bra,sports bra,vibrant sports bra,women's activewear,women's sports bra,yoga bra","",""
"'1000000666153296'","vibrant-ocean-creatures-sports-bra","Vibrant Ocean Creatures Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,animals,australia,colorful,creatures,fitness apparel,dakofits,ocean animals,ocean sports bra,printed sports bra,sports bra,training bra,vibrant,women's activewear,women's sports bra,yoga bra","",""
"'1000000666153246'","vibrant-space-animals-sports-bra","Vibrant Space Animals Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,animals,animals in space,bold print,colourful sports bra,cosmic,fitness apparel,galactic,dakofits,gym wear,outer space,running bra,space animals,sports bra,statement piece,vibrant print,women's activewear,yoga bra","",""
"'1000000666153194'","vibrant-tropical-birds-sports-bra","Vibrant Tropical Birds Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","all-over print,animals,birds print,birds sports bra,colourful sports bra,flamingos,dakofits,gym wear,high impact sports bra,macaws,parrots,running bra,sports bra,toucans,tropical print,tropical sports bra,vibrant sports bra,women's activewear,yoga bra","",""
"'1000000666153182'","vibrant-under-the-sea-sports-bra","Vibrant Under the Sea Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,animals,australian design,cartoon sports bra,colorful sports bra,fitness apparel,dakofits,ocean sports bra,printed sports bra,running bra,sea life sports bra,sports bra,unique sports bra,vibrant sports bra,women's activewear,workout bra,yoga bra","",""
"'1000000665923372'","arabic-watercolour-violet-dream-sports-bra","Violet Dream Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,arabic,australian activewear,fitness apparel,dakofits,geometric sports bra,high impact sports bra,low impact sports bra,printed sports bra,purple sports bra,running bra,sports bra,sports fashion,violet sports bra,women's activewear,women's sports bra,workout bra,yoga bra","",""
"'1000000666337472'","wine-burgundy-camo-sports-bra","Wine Burgundy Camo Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,australian activewear,burgundy camo,camo,camo sports bra,camouflage,dakofits,gym bra,high impact sports bra,low impact sports bra,sports bra,wine burgundy,women's activewear,women's sports bra,workout bra,yoga bra","",""
"'1000000666337175'","witches-apothecary-bottles-sports-bra-1","Witches Apothecary Bottles Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,apothecary,bottle print,fitness apparel,dakofits,dakofits sports bra,printed sports bra,sports bra,unique activewear,vintage inspired,witches apothecary,witchy,women's activewear,women's sports bra,workout bra,yoga bra","",""
"'1000000666337147'","witching-hour-constellation-sports-bra","Witching Hour Constellation Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,constellation,esoteric,dakofits,gold,gym bra,midnight blue,printed sports bra,running bra,silver,sports bra,star map,training bra,witching hour,women's activewear,women's sports bra,yoga bra","",""
"'1000000666337462'","zellige-amethyst-sports-bra","Zellige Amethyst Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,amethyst,black,fitness,dakofits,geometric,gym,lavender,moroccan,purple,silver,sports bra,white,women's activewear,workout,yoga,zellije","",""
"'1000000666337441'","zellige-crimson-teal-sports-bra","Zellige Crimson Teal Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,crimson sports bra,fitness apparel,dakofits,geometric sports bra,islamic art,moroccan,patterned sports bra,printed sports bra,running bra,sports bra,teal sports bra,tile pattern,women's activewear,workout bra,yoga bra,zellije","",""
"'1000000665923308'","zellige-desert-sand-sports-bra","Zellige Desert Sand Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,brown,cream,desert sand,fitness apparel,dakofits,geometric print,moroccan,printed sports bra,running bra,seamless bra,sports bra,terracotta,women's activewear,womens sports bra,workout bra,yoga bra,zellije","",""
"'1000000665923313'","zellige-electric-neon-sports-bra","Zellige Electric Neon Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,bold print,electric,fitness apparel,dakofits,geometric,gym wear,moroccan,neon,running bra,sports bra,statement activewear,training bra,women's activewear,women's sports bra,workout gear,yoga bra,zelige","",""
"'1000000665923498'","zellige-emerald-gold-sports-bra","Zellige Emerald Gold Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,emerald green,fitness apparel,dakofits,geometric,gold,gym bra,moroccan,patterned sports bra,performance wear,premium activewear,running bra,sports bra,training gear,women's activewear,womens sports bra,workout bra,yoga bra,zellige","",""
"'1000000665923442'","zellige-forest-berry-sports-bra","Zellige Forest Berry Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,fitness apparel,forest berry,dakofits,geometric,geometric sports bra,moroccan,patterned sports bra,premium activewear,printed sports bra,running bra,sports bra,women's activewear,workout gear,yoga bra,zelige","",""
"'1000000665923136'","zellige-indigo-saffron-sports-bra","Zellige Indigo Saffron Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,dakofits,geometric print,geometric sports bra,impact sports bra,indigo,low impact sports bra,moroccan,orange,printed sports bra,running bra,saffron,seamless,sports bra,training bra,women's activewear,workout gear,yoga bra","",""
"'1000000665923134'","zellige-jade-copper-sports-bra","Zellige Jade Copper Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all over print,copper,fitness apparel,dakofits,geometric,geometric sports bra,high impact sports bra,jade,low impact sports bra,moroccan,sports bra,sports bra top,training bra,women's activewear,women's sports bra,yoga bra,zelige","",""
"'1000000665923387'","zellige-marrakech-sports-bra","Zellige Marrakech Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,black,blue,bold print,fitness apparel,dakofits,geometric sports bra,gym wear,moroccan,moroccan design,running bra,sports bra,statement sports bra,terracotta,tile print,white,women's activewear,yellow,yoga bra,zellije marrakech","",""
"'1000000666337437'","zellige-midnight-blue-sports-bra","Zellige Midnight Blue Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,blue sports bra,fitness apparel,dakofits,dakofits sports bra,geometric,midnight blue,moroccan,premium activewear,printed sports bra,sports bra,sports bras,training bra,women's activewear,workout gear,yoga bra,zellije","",""
"'1000000666337466'","zellige-monochrome-sports-bra","Zellige Monochrome Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,black and white,fitness apparel,dakofits,dakofits activewear,geometric,high impact sports bra,monochrome,moroccan,printed sports bra,running bra,seamless pattern,sports bra,women's activewear,womens sports bra,workout bra,yoga bra,zellije","",""
"'1000000665923268'","zellige-ocean-sunset-sports-bra","Zellige Ocean Sunset Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all over print,blue sports bra,fitness apparel,dakofits,geometric sports bra,gold sports bra,high impact sports bra,moroccan,ocean sunset,orange sports bra,printed sports bra,running sports bra,sports bra,women's activewear,workout clothes,yoga sports bra,zellij","",""
"'1000000666153196'","zellige-pomegranate-sports-bra","Zellige Pomegranate Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,burgundy,cream,fitness apparel,dakofits,geometric pattern,gold,gym wear,moroccan,moroccan tile,pomegranate,premium activewear,red sports bra,running bra,sports bra,training bra,women's activewear,yoga bra,zellige","",""
"'1000000666337489'","zellige-sapphire-ruby-sports-bra","Zellige Sapphire Ruby Sports Bra","Sports Bra","Uncategorized","64.99","64.99","77.99","Black/White","DAKOfits","TRUE","","activewear,all-over print,fitness apparel,dakofits,geometric sports bra,gold sports bra,gym wear,moroccan,printed sports bra,red and blue,ruby sports bra,running bra,sapphire sports bra,sports bra,women's activewear,women's sports bra,yoga bra,zelige sports bra","",""
"'1000000665923473'","celtic-cross-womens-racerback-tank","Celtic Cross Women's Racerback Tank","Tank Top","Uncategorized","34.99","34.99","41.99","Vintage Black/Vintage Navy/Vintage Purple/Indigo/Purple Rush/Vintage Red/Vintage Shocking Pink/Vintage Royal/Premium Heather/Vintage Turquoise","DAKOfits","TRUE","","raceback tank,singlet,tank,tank top,variant_image","",""
"'1000000665923230'","canyon-sunset-yoga-capri","Canyon Sunset Yoga Capris","Yoga Capris","Uncategorized","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","canyon sunset yoga capris,gbmr,dakofits,yoga capris,yoga capris for women","",""
"'1000000665923414'","downtown-nights-yoga-capris","Downtown Nights Yoga Capris","Yoga Capris","Uncategorized","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","downtown nights yoga capris,gbmr,dakofits,yoga capris,yoga capris for women","",""
"'1000000665923311'","juicy-cherry-yoga-capris","Juicy Cherry Yoga Capris","Yoga Capris","Uncategorized","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","gbmr,dakofits,juicy cherry yoga capris,yoga capris,yoga capris for women","",""
"'1000000665923493'","peace-out-yoga-capris","Peace Out Yoga Capris","Yoga Capris","Uncategorized","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","gbmr,dakofits,peace out yoga capris,yoga capris,yoga capris for women","",""
"'1000000665923506'","spring-morning-yoga-capris","Spring Morning Yoga Capris","Yoga Capris","Uncategorized","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","gbmr,dakofits,spring morning yoga capris,yoga capris,yoga capris for women","",""
"'1000000665923417'","twilight-agave-yoga-capris","Twilight Agave Yoga Capris","Yoga Capris","Uncategorized","90.99","90.99","109.99","XS/S/M/L/XL","DAKOfits","TRUE","","gbmr,dakofits,twilight agave yoga capri,yoga capris,yoga capris for women","",""
"'1000000665913707'","black-white-camo-yoga-pants","Black & White Camo Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,black and white,black and white camo,camo,camouflage,gray,grey,pp_camo,sport,sports,white","",""
"'1000000665913737'","black-white-honeycomb-carbon-yoga-pants","Black & White Honeycomb Carbon Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,black and white,carbon,honey,honeycomb,sport,sports,white,yoga,yoga leggings,yoga pants,yogapants","",""
"'1000000665918959'","black-white-yoga-pants","Black & White Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000665923369'","black-and-white-comic-yoga-pants","Black and White Comic Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","black and white comic,black and white comic yoga pants,yoga leggings,yoga pants","",""
"'1000000665913718'","black-faux-lace-yoga-pants","Black Faux Lace Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,activewear,black,faux,lace,nude,realistic,skin,sport,sports,yoga leggings,yoga pants,yogapants","",""
"'1000000665913685'","colorful-knitted-pattern-yoga-pants","Colorful Knitted Pattern Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,colorful,colorful vibrant,deep red,deep yellow,green,knitted,knitting,orange,pink,purple,red,sport,sports,yellow,yoga leggings,yoga pants,yogapants","",""
"'1000000665913672'","colorful-splash-yoga-pants","Colorful Splash Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,colorful,colorful vibrant,edm,edm wear,green,oil,pink,purple,splash,sport,sports,summer,vibrant,yoga leggings,yoga pants,yogapants","",""
"'1000000665913676'","comic-book-bubbles-pink-yoga-pants","Comic Book Bubbles Pink Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,book,bright,bubble,bubbles,colorful,colorful vibrant,comic,comics,green,pink,purple,sport,sports,vibrant,white","",""
"'1000000665923462'","dancing-skeletons-yoga-pants","Dancing Skeletons Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","dancing skeletons yoga pants,yoga leggings,yoga pants","",""
"'1000000665913684'","dark-grey-camo-yoga-pants","Dark Grey Camo Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,black and white,black and white camo,camo,camouflage,dark grey,gray,grey,pp_camo,sport,sports,white,yoga leggings,yoga pants,yogapants","",""
"'1000000665913686'","dark-pink-camo-yoga-pants","Dark Pink Camo Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,camo,camouflage,colorful,colorful vibrant,dark grey,dark pink,grey,pink,pp_camo,sport,sports","",""
"'1000000665913675'","faux-lace-up-yoga-pants","Faux Lace Up Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","active wear,activewear,black,faux,lace,nude,realistic,skin,sport,sports,yoga leggings,yoga pants,yogapants","",""
"'1000000665923235'","flying-saucer-yoga-pants","Flying Saucer Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","flying saucer yoga pants,gbmr,dakofits yoga pants,ufo,yoga pants for women","",""
"'1000000666337536'","henna-tattoo-yoga-pants","Henna Tattoo Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","","",""
"'1000000665913721'","irish-green-tartan-yoga-pants","Irish Green Tartan Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,colorful,colorful vibrant,dark brown,green,irish,kilt,kilts,shamrock,sport,sports,tartan,white,yoga leggings,yoga pants,yogapants","",""
"'1000000665913725'","light-grey-camo-yoga-pants","Light Grey Camo Yoga Pants","Yoga Pants","Uncategorized","93.99","93.99","112.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,camo,camouflage,colorful,colorful vibrant,gray,grey,light grey,pp_camo,sport,sports,white","",""
